name,reviews.rating,reviews.text,reviews.title,reviews.username
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",2,Didn't have some of the features I was looking for. Returned it the next day. May be good for others,Wasn't for me,Mark
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5,I bought this for my daughter and she loves it. It's speedy when loading books!,works fine for my youngest,Dawna
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",4,Purchased for my wife who reads a lot and truly enjoys the amazon fire.,Great tablet for the price,jimtech
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",4,"A great Christmas gift, the kids love the gifts...",Great for games,Lyric
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5,"Daughter got this as a present. It was easy to set up and display is great. Features allow us to limit her time on games, web, etc. while allowing her unlimited time to read",Bargain tablet,LazyParent
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5,I have enjoyed just learning how to use it. You're never too old to learn new things.,I love it.,hunni
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5,bought for husband and he was surprised it does the work he needs it for,"awesome, convenient",Rosario
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5,This was a birthday present and it was ideal for a traveler to read ebooks on while on the rood,Small And Compact,Buqui
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5,"My teenage daughter enjoyed her three year old 7"" Kindle for recreation but wanted a larger screen for word processing. Paired this with a Bluetooth keyboard and she was thrilled.",Daughter's new Kindle Fire HD8,Drewsdad
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",1,"i Bought this around black friday for $60 hoping it would be awesome... it failed so hard i tried multiple different micro SD cards none of which were recognized and YES i formated them with every format i could think of ... Fat32, NTFS, Fat, Xfat... i even tried to have the tablet do it... didnt work... to make matters worse half the apps i wanted to use werent in the app store and i came to find out that it isnt linked to the normal google play store this tablet has its own app store which is missing many common apps... the main reason i bought this was to play clash of clans and i cant because it wasnt on the app store... i tried to also use aftermarket play stores to play COC but it didnt work... launched and played 1 time but didnt work or update after that... needless to say i returned it and bought a $250 samsung galaxy tab A 10.1 (2016 version) with S-pen and its WAYYYYY better... bottom line you get what you pay for... also hint the s-pen version has an extra 1 GB of ram over the non pen version... so you should get that if you can afford the extra $50...",TERRIBLE DONT BUY,Brandon
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5,The People I purchased this for during Christmas Holiday LOVED IT...,Purchased as a Christmas Gift,Money
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5,"I purchased two of these for my kids, ages 12 and 10. Forget the IPod touch. For the price, this tablet can't be beat! They can download games, books and movies for free all included with my Amazon Prime membership. Awesome!!",A MUST if you have Amazon Prime,Ingie
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5,my kids enjoy the Fire HD and they love the picture quality,Christmas present,FireHD8Tablet
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",4,Bought two of these tablets for my nieces for Christmas after we had originally bought the Amazon fire 7 inch which had a virus after 3 days of purchase and was unable to work good thing we played with it prior to giving as gift do to this being said I was very surprised on how well this tablet has held up to to not so careful 8 years olds playing with it daily we have had no problems screen is big enough for little hands to maneuver and see on was the highlight of there Christmas and still is would definitely recommend it,Great tablet for kids,Kara12
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5,Really like the updates this product has in comparison to my first one,Great update to my existing kindle,Champ
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5,Functionality and ease of use are outstanding right out of the the box. Super clear screen and weight is minimum and is a joy to use.,Excellent device,Mags
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5,This tablet is great for kids and adults who have little to no knowledge of computers. It handles easily and has plenty of storage,Works very well especially for non tech people,Kid7735
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5,My god sister has been using these for years.What to read more!,Great display,Magenta
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5,"The latest Amazon 8"" HD tablet is a very good tablet for the price. The updated processor and extra memory (with expansion slot) allow for very good performance on all that we use this tablet for. Netflix, Hulu, browsing the internet, and doing e-mails all work very smoothly. Would recommend to anyone looking for a very cost effective tablet","Amazon 8"" HD Tablet",MarkH
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5,"totally worth the money, has all the apps I use on a daily basis!",great buy!,ks1104
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5,Good tablet. Wife loves it and would recommend....,Great tablet for readers,Epoks
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5,I use mine mainly for its bigger screen. I do all the same things i do on my phone..but love the big screen. I bought one for eaxh of my nieces too. And they both love theres. Making videos..playing music..reading books. They bith love them! Im happy i got them for all of us. And always reccomend them to my friends for their kids too.,I bought one for me and one for each of my nieces.,Ruebaby64
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5,"Amazon Fire HD8 is a great product for the price. I picked it up for $69 during the holiday shopping season. Replacing a 1st gen Samsung Tab 2. This thing is sooo much faster. Perfect size for reading Kindle books , emails, and doing the social media thing.",Best bang for your buck!,Doug
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",4,It was a good gift for the price and had many features and options,Good for the price,yagga
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",4,"Not as fancy as the ipad, but a fraction of the cost works well with android system and all apps like on our android phones, cant beat the price",Very good product so far,rchat
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5,"My kids can play, read, watch movies and much more love it!!!",This tablet its awesome !!!!,Sandrazztt
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",4,"Great tablet for reading books, but the bluetooth is hard to get working and there are much better tablets for games and movies",Good Tablet for Books,reviewfortherewardspoints
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5,I love this Kindle!! I am biased I think however I have had 3 previous ones I prefer Kindles to any other tablet,Awesome,Noneya
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",4,This is a great tablet for kids. I love that their time on the tablet can be restricted.,Great for kids,Figgy51
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",4,Easy to use. Good size. Great eReader. Not so expensive that I worry about my kids using it.,Great value for pricing,Chris
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5,This Tablet was purchased for our Grandmother so she could play games and read books on.,Great,Andy
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5,"Bought a few of these for Christmas gifts .Everyone is happy !Its a great device for the $$. Low price, and great quality as always from FIRE devices.",Awesome Table for the $$,Mikeydsl
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",4,"I purchased this item for my husband and he has liked reading Kindle books on it and the other features like Silk, etc. Light little tablet with good features.",Good little tablet with HD quality,Angelala
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5,"Bought this for our year end holiday party raffle prize pool. Great price and people always have a use for an amazon tablet. Came with Kaspersky for free as well, which is a pretty generous complimentary add on.",Great raffle prize,Ryan
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",4,"My 6 yr old daughter got this tablet from Santa for Christmas. So far she loves it, a little too much perhaps.. I only use it to manage her account/permissions and so far haven't had any issues with it.. Software and HW not quite as refined as apple iPad products, but what can you expect at the lower price point.",Good tablet for the money,photodog
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",4,"my opinion its a good option for the cost. Not as great as Apple Ipad, but it costs so much less. Still can get good use",good portable device,xpolo21
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5,"Has many educational apps I would definitely go into the settings if you're a mother like me who Is a very strict of what your children watch on TV or what games and apps they download I would definitely recommend setting the parental controls before giving it to them. In my personal opinion as a mother I feel it helps by setting the restrictions/content on It helps keep their mind away from the gutter Bcuz most apps and Internet websites have inappropriate sites children should not be watching. We can't control what they put on the Internet but we can control what our children watch and download they stay very occupied on educational apps ,read books most of these apps are free to I also recommend NOT putting a payment method option other than that my kids loved it","Great fun,Educational apps,books,brain teasers",LT17
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",4,"the hd feature is what sold me on this product, along with the fact its a lotmore streamline than the older version that I have","this product has great features, and good history",mswallstreet
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5,"Very nice for light internet browsing, keeping on top of email, viewing videos, and reading e books, which I like to get free from the library. Good browser, good battery power, fast charge. Very relaxing to sit in a comfy chair and read or browse. Has given me hours of enjoyment and information for a minimal price.",You get a lot for the price!,suzannalicious
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5,I bought this for my wife to replace her old Kindle and she loves it. Much easier to read than an iPad and updated features make it a great purchase.,Great Reader,Evo24
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5,Great tablet and price. Ordering online easy. Not happy took so long to receive though.,Easy to use.,Sail1
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5,"Best tablet, good price, nice looking. Ordering on line was easy.",Great tablet for anybody.,Sail1
